Record Length,2.50E+03,-0.05,0,-0.028,,,,,,,,,,,,,,,,,
,,-0.03876,11.24,-0.056,-0.047959596,,,,,,,,,,,,,,,,
,,-0.03872,11.28,-0.016,-0.034383838,,,,,,,,,,,,,,,,
,,-0.03868,11.32,-0.048,-0.049373737,,,,,,,,,,,,,,,,
,,-0.03864,11.36,-0.028,-0.037171717,,,,,,,,,,,,,,,,
,,-0.0386,11.4,-0.056,-0.040888889,,,,,,,,,,,,,,,,
,,-0.03856,11.44,-0.048,-0.042141414,,,,,,,,,,,,,,,,
,,-0.03852,11.48,-0.028,-0.040767677,,,,,,,,,,,,,,,,
,,-0.03848,11.52,-0.084,-0.045656566,,,,,,,,,,,,,,,,
,,-0.03844,11.56,-0.008,-0.040929293,,,,,,,,,,,,,,,,
,,-0.0384,11.6,-0.048,-0.045131313,,,,,,,,,,,,,,,,
,,-0.03836,11.64,-0.032,-0.042505051,,,,,,,,,,,,,,,,
,,-0.03832,11.68,-0.02,-0.042343434,,,,,,,,,,,,,,,,
,,-0.03828,11.72,-0.064,-0.042585859,,,,,,,,,,,,,,,,
,,-0.03824,11.76,-0.044,-0.037858586,,,,,,,,,,,,,,,,
,,-0.0382,11.8,-0.052,-0.038707071,,,,,,,,,,,,,,,,
,,-0.03816,11.84,-0.068,-0.031434343,,,,,,,,,,,,,,,,
,,-0.03812,11.88,-0.048,-0.030868687,,,,,,,,,,,,,,,,
,,-0.03808,11.92,-0.02,-0.028323232,,,,,,,,,,,,,,,,
,,-0.03804,11.96,-0.036,-0.025939394,,,,,,,,,,,,,,,,
,,-0.038,12,-0.012,-0.027919192,,,,,,,,,,,,,,,,
,,-0.03796,12.04,-0.032,-0.024040404,,,,,,,,,,,,,,,,
,,-0.03792,12.08,0.004,-0.025979798,,,,,,,,,,,,,,,,
,,-0.03788,12.12,0.012,-0.022222222,,,,,,,,,,,,,,,,
,,-0.03784,12.16,-0.008,-0.023070707,,,,,,,,,,,,,,,,
,,-0.0378,12.2,0.008,-0.017292929,,,,,,,,,,,,,,,,
,,-0.03776,12.24,-0.016,-0.02040404,,,,,,,,,,,,,,,,
,,-0.03772,12.28,-0.036,-0.019434343,,,,,,,,,,,,,,,,
,,-0.03768,12.32,-0.02,-0.020444444,,,,,,,,,,,,,,,,
,,-0.03764,12.36,-0.052,-0.019555556,,,,,,,,,,,,,,,,
,,-0.0376,12.4,-0.036,-0.01620202,,,,,,,,,,,,,,,,
,,-0.03756,12.44,-0.024,-0.019272727,,,,,,,,,,,,,,,,
,,-0.03752,12.48,-0.024,-0.018141414,,,,,,,,,,,,,,,,
,,-0.03748,12.52,-0.016,-0.024282828,,,,,,,,,,,,,,,,
,,-0.03744,12.56,-0.036,-0.026909091,,,,,,,,,,,,,,,,
,,-0.0374,12.6,-0.028,-0.025373737,,,,,,,,,,,,,,,,
,,-0.03736,12.64,-0.008,-0.026181818,,,,,,,,,,,,,,,,
,,-0.03732,12.68,0.016,-0.022949495,,,,,,,,,,,,,,,,
,,-0.03728,12.72,0.004,-0.023515152,,,,,,,,,,,,,,,,
,,-0.03724,12.76,-0.004,-0.021818182,,,,,,,,,,,,,,,,
,,-0.0372,12.8,-0.068,-0.026626263,,,,,,,,,,,,,,,,
,,-0.03716,12.84,-0.068,-0.024040404,,,,,,,,,,,,,,,,
,,-0.03712,12.88,-0.036,-0.026949495,,,,,,,,,,,,,,,,
,,-0.03708,12.92,-0.024,-0.02440404,,,,,,,,,,,,,,,,
,,-0.03704,12.96,0,-0.023676768,,,,,,,,,,,,,,,,
,,-0.037,13,-0.028,-0.024929293,,,,,,,,,,,,,,,,
,,-0.03696,13.04,-0.016,-0.023474747,,,,,,,,,,,,,,,,
,,-0.03692,13.08,-0.06,-0.026989899,,,,,,,,,,,,,,,,
,,-0.03688,13.12,-0.024,-0.022747475,,,,,,,,,,,,,,,,
,,-0.03684,13.16,-0.032,-0.020363636,,,,,,,,,,,,,,,,
,,-0.0368,13.2,-0.02,-0.01769697,,,,,,,,,,,,,,,,
,,-0.03676,13.24,-0.008,-0.014949495,,,,,,,,,,,,,,,,
,,-0.03672,13.28,0,-0.016606061,,,,,,,,,,,,,,,,
,,-0.03668,13.32,0.008,-0.014989899,,,,,,,,,,,,,,,,
,,-0.03664,13.36,-0.02,-0.014909091,,,,,,,,,,,,,,,,
,,-0.0366,13.4,0,-0.014262626,,,,,,,,,,,,,,,,
,,-0.03656,13.44,-0.028,-0.011111111,,,,,,,,,,,,,,,,
,,-0.03652,13.48,-0.008,-0.011393939,,,,,,,,,,,,,,,,
,,-0.03648,13.52,-0.008,-0.009373737,,,,,,,,,,,,,,,,
,,-0.03644,13.56,0,-0.013131313,,,,,,,,,,,,,,,,
,,-0.0364,13.6,-0.024,-0.007434343,,,,,,,,,,,,,,,,
,,-0.03636,13.64,0,-0.016727273,,,,,,,,,,,,,,,,
,,-0.03632,13.68,-0.028,-0.009939394,,,,,,,,,,,,,,,,
,,-0.03628,13.72,-0.016,-0.016686869,,,,,,,,,,,,,,,,
,,-0.03624,13.76,0,-0.010747475,,,,,,,,,,,,,,,,
